typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22807026.55","false","8","kg","22807026.55","false","22807026.55","false","0","false",,"23797234.325","23797234.325","0","false","true",
"C","M","20220101","2022","1","202201","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48240","false","8","kg","48240","false","48240","false","0","false",,"48492.3","48492.3","0","false","true",
"C","M","20220101","2022","1","202201","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","720","false","8","kg","720","false","720","false","0","false",,"1390.399","1390.399","0","false","true",
"C","M","20220101","2022","1","202201","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","483422","false","8","kg","483422","false","483422","false","0","false",,"199426.706","199426.706","0","false","true",
"C","M","20220101","2022","1","202201","156","CHN","China","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72070955","false","8","kg","72070955","false","72070955","false","0","false",,"54141608","54141608","0","false","true",
"C","M","20220101","2022","1","202201","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30000","false","8","kg","30000","false","30000","false","0","false",,"57750","57750","0","false","true",
"C","M","20220101","2022","1","202201","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15180","false","8","kg","15180","false","15180","false","0","false",,"13840","13840","0","false","true",
"C","M","20220101","2022","1","202201","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3553.6","true","-1","N/A","0","false","3553.6","true","0","false","0","7496","7496","6","false","true",
"C","M","20220101","2022","1","202201","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","584943","false","8","kg","584943","false","584943","false","0","false","0","878973.086","878973.086","0","false","true",
"C","M","20220101","2022","1","202201","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","480","false","8","kg","480","false","480","false","0","false",,"1341","1341","0","false","true",
"C","M","20220101","2022","1","202201","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1032.5","false","8","kg","1032.5","false","1032.5","false","0","false",,"2475.07","2475.07","0","false","true",
"C","M","20220101","2022","1","202201","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","59629","false",,"false","0","false",,"68561.199","68561.199","0","false","true",
"C","M","20220101","2022","1","202201","251","FRA","France","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","414495","false","8","kg","414495","false","414495","false","0","false",,"237856.311","237856.311","0","false","true",
"C","M","20220101","2022","1","202201","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1365001.881","true","-1","N/A","0","false","1365001.881","true","0","false",,"2468659.151","2468659.151","6","false","true",
"C","M","20220101","2022","1","202201","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8400","false","8","kg","8400","false","8400","false","0","false",,"15719.499","15719.499","0","false","true",
"C","M","20220101","2022","1","202201","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23910","false","8","kg","23910","false","23910","false","0","false","0","48153.279","48153.279","0","false","true",
"C","M","20220101","2022","1","202201","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8678","false","8","kg","8678","false","8678","false","0","false","0","19305","19305","0","false","true",
"C","M","20220101","2022","1","202201","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47351.019","true","8","kg","0","false","1526967","false","0","false",,"51421.518","51421.518","2","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53.5","false","8","kg","53.5","false","53.5","false","0","false",,"1344.07","1344.07","0","false","true",
"C","M","20220101","2022","1","202201","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2080","false","8","kg","2080","false","2080","false","0","false",,"7401.93","7401.93","0","false","true",
"C","M","20220101","2022","1","202201","376","ISR","Israel","X","Export","0","W00","World","0","W00","World","H6","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3683.362","true","-1","N/A","0","false","3683.362","true","0","false",,"4000","4000","6","false","true",
