typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20210101","2021","1","202101","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.5","false","8","kg","2.5","false","2.5","false","3","false","0","47.128","47.128","0","false","true",
"C","M","20210101","2021","1","202101","52","BRB","Barbados","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","0","2850","2850","0","false","true",
"C","M","20210101","2021","1","202101","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24671635.82","false","8","kg","24671635.82","false","24671635.82","false","0","false",,"13681251.122","13681251.122","0","false","true",
"C","M","20210101","2021","1","202101","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28680","false","8","kg","28680","false","28680","false","0","false","0","12979.46","12979.46","0","false","true",
"C","M","20210101","2021","1","202101","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10300","false","8","kg","10300","false","10300","false","0","false",,"6644","6644","0","false","true",
"C","M","20210101","2021","1","202101","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","8","kg","24000","false","24000","false","0","false",,"18460.487","18460.487","0","false","true",
"C","M","20210101","2021","1","202101","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","880811","false","8","kg","880811","false","880811","false","0","false",,"333742.524","333742.524","0","false","true",
"C","M","20210101","2021","1","202101","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31568376","false","8","kg","31568376","false","31568376","false","0","false",,"13558011","13558011","0","false","true",
"C","M","20210101","2021","1","202101","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27600","false","8","kg","27600","false","27600","false","0","false",,"14626","14626","0","false","true",
"C","M","20210101","2021","1","202101","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5017","false","8","kg","5017","false","5017","false","0","false","0","11865","11865","0","false","true",
"C","M","20210101","2021","1","202101","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","383110","false","8","kg","383110","false","383110","false","0","false",,"262309.834","262309.834","0","false","true",
"C","M","20210101","2021","1","202101","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26776","false","8","kg","26776","false","26776","false","0","false",,"30942.669","30942.669","0","false","true",
"C","M","20210101","2021","1","202101","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15","false","8","kg","15","false","15","false","0","false",,"25.39","25.39","0","false","true",
"C","M","20210101","2021","1","202101","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19851","false","8","kg","19851","false","19851","false","0","false","0","14664.657","14664.657","0","false","true",
"C","M","20210101","2021","1","202101","251","FRA","France","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","447621.476","true","-1","N/A","0","false","447621.476","true","0","false",,"235243.057","235243.057","6","false","true",
"C","M","20210101","2021","1","202101","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1433368.579","true","-1","N/A","0","false","1433368.579","true","0","false","0","2375891.102","2375891.102","6","false","true",
"C","M","20210101","2021","1","202101","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25001","false","8","kg","25001","false","25001","false","0","false",,"17878.979","17878.979","0","false","true",
"C","M","20210101","2021","1","202101","320","GTM","Guatemala","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9026","false","8","kg","9026","false","9026","false","0","false","0","19796","19796","0","false","true",
"C","M","20210101","2021","1","202101","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23017","false","8","kg","23017","false","23017","false","0","false","0","15680","15680","0","false","true",
"C","M","20210101","2021","1","202101","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3.5","false","8","kg","3.5","false","3.5","false","0","false",,"668.28","668.28","0","false","true",
"C","M","20210101","2021","1","202101","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6516","false","8","kg","6516","false","6516","false","0","false",,"19021.821","19021.821","0","false","true",
"C","M","20210101","2021","1","202101","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","223667","false","8","kg","223667","false","223667","false","0","false","0","169273.399","169273.399","0","false","true",
"C","M","20210101","2021","1","202101","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1023257","false","8","kg","1023257","false","1023257","false","0","false","0","491185.085","491185.085","0","false","true",
"C","M","20210101","2021","1","202101","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1481","false","8","kg","1481","false","1481","false","0","false","0","1521.816","1521.816","0","false","true",
"C","M","20210101","2021","1","202101","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7324734.74","false","8","kg","7324734.74","false","7324734.74","false","0","false",,"5701641","5701641","0","false","true",
"C","M","20210101","2021","1","202101","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1490","false","8","kg","1490","false","1490","false","0","false",,"1571.257","1571.257","0","false","true",
"C","M","20210101","2021","1","202101","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18177","false","8","kg","18177","false","18177","false","0","false","0","14787","14787","0","false","true",
"C","M","20210101","2021","1","202101","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43567805.7","false","8","kg","43567805.7","false","43567805.7","false","0","false","0","25413126.304","25413126.304","0","false","true",
"C","M","20210101","2021","1","202101","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37839","false","8","kg","37839","false","37839","false","0","false","0","40797","40797","0","false","true",
"C","M","20210101","2021","1","202101","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","282","false","8","kg","282","false","6108","false","0","false",,"14772.45","14772.45","0","false","true",
"C","M","20210101","2021","1","202101","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H5","HS","true","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2086001.112","true","8","kg","2085960","false","2086001.112","true","0","false",,"1049817.357","1049817.357","6","false","true",
