typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20200101","2020","1","202001","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","190","false","8","kg","190","false","190","false","0","false",,"81.727","81.727","0","false","true",
"C","M","20200101","2020","1","202001","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21960300","false","8","kg","21960300","false","21960300","false","0","false","0","3448272","3448272","0","false","true",
"C","M","20200101","2020","1","202001","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","161595","false","8","kg","161595","false","161595","false","0","false","0","48790.55","48790.55","0","false","true",
"C","M","20200101","2020","1","202001","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","105028","false","8","kg","105028","false","105028","false","107534","false","0","20749.096","20749.096","0","false","true",
"C","M","20200101","2020","1","202001","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13248854.742","true","-1","N/A","0","false","13248854.742","true","0","false",,"3591197.514","3591197.514","6","false","true",
"C","M","20200101","2020","1","202001","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10090000","false","8","kg","10090000","false","10090000","false","0","false","0","2249650","2249650","0","false","true",
"C","M","20200101","2020","1","202001","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1043268","false","8","kg","1043268","false","1043268","false","0","false",,"432400","432400","0","false","true",
"C","M","20200101","2020","1","202001","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3478508","false","30","kg N","1482385","false","3478508","false","0","false","0","1083401.268","1083401.268","0","false","true",
"C","M","20200101","2020","1","202001","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7476741","false","30","kg N","3297325.9","false","7476741","false","0","false","0","1578100","1578100","0","false","true",
"C","M","20200101","2020","1","202001","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90648735","false","8","kg","90648735","false","90648735","false","0","false",,"26868562.37","26868562.37","0","false","true",
"C","M","20200101","2020","1","202001","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50903.4","false","8","kg","50903.4","false","50903.4","false","0","false",,"24934.13","24934.13","0","false","true",
"C","M","20200101","2020","1","202001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","366065225","false","8","kg","366065225","false","366065225","false","0","false","0","94518033","94518033","0","false","true",
"C","M","20200101","2020","1","202001","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","400","false","8","kg","400","false","400","false","0","false",,"256","256","0","false","true",
"C","M","20200101","2020","1","202001","188","CRI","Costa Rica","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","233840","false","8","kg","233840","false","233840","false","0","false","0","75154.56","75154.56","0","false","true",
"C","M","20200101","2020","1","202001","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26394348.31","false","30","kg N","11538580.755","false","26394348.31","false","0","false","0","6401989","6401989","0","false","true",
"C","M","20200101","2020","1","202001","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3604638","false","30","kg N","257727","false","3604638","false","0","false","0","475407","475407","0","false","true",
"C","M","20200101","2020","1","202001","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166413","false","30","kg N","72602","false","166413","false","0","false","0","72031.775","72031.775","0","false","true",
"C","M","20200101","2020","1","202001","214","DOM","Dominican Rep.","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21473.8","false","8","kg","21473.8","false","21473.8","false","0","false",,"9854.6","9854.6","0","false","true",
"C","M","20200101","2020","1","202001","222","SLV","El Salvador","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","548856","false","8","kg","548856","false","548856","false","0","false","0","185372","185372","0","false","true",
"C","M","20200101","2020","1","202001","233","EST","Estonia","X","Export","0","W00","World","0","W00","World","H5","HS","true","310210","Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30112046.91","false","30","kg N","13668092.707","false","30112046.91","false","0","false",,"6117789.32","6117789.32","0","false","true",
