typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50694","false","8","kg","50694","false","50694","false","0","false",,"53202.93","53202.93","0","false","true",
"C","M","20220101","2022","1","202201","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","787625.74","false","8","kg","787625.74","false","787625.74","false","0","false",,"1072264.041","1072264.041","0","false","true",
"C","M","20220101","2022","1","202201","156","CHN","China","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23810027.965","true","8","kg","23809920","false","23810027.965","true","0","false",,"32639255","32639255","6","false","true",
"C","M","20220101","2022","1","202201","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","112090","false","8","kg","112090","false","112090","false","0","false",,"131187","131187","0","false","true",
"C","M","20220101","2022","1","202201","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2500","false","8","kg","2500","false","2500","false","0","false","0","3023","3023","0","false","true",
"C","M","20220101","2022","1","202201","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19700","false","8","kg","19700","false","19700","false","0","false","0","24380.323","24380.323","0","false","true",
"C","M","20220101","2022","1","202201","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128","false","8","kg","128","false","128","false","0","false",,"2245.924","2245.924","0","false","true",
"C","M","20220101","2022","1","202201","251","FRA","France","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"73954.81","73954.81","0","false","true",
"C","M","20220101","2022","1","202201","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5203480.801","true","-1","N/A","0","false","5203480.801","true","0","false",,"6451049.247","6451049.247","6","false","true",
"C","M","20220101","2022","1","202201","288","GHA","Ghana","X","Export","0","W00","World","0","W00","World","H5","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1722","false","8","kg","1722","false","53589","false","0","false",,"141614.138","141614.138","0","false","true",
"C","M","20220101","2022","1","202201","300","GRC","Greece","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6250","false","8","kg","6250","false","6250","false","0","false","0","6718.536","6718.536","0","false","true",
"C","M","20220101","2022","1","202201","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","252","false","8","kg","252","false","252","false","0","false","0","1047.607","1047.607","0","false","true",
"C","M","20220101","2022","1","202201","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4490.434","true","8","kg","0","false","2425","false","0","false",,"4885.177","4885.177","2","false","true",
"C","M","20220101","2022","1","202201","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","171156","false","8","kg","171156","false","171156","false","0","false",,"205216.31","205216.31","0","false","true",
"C","M","20220101","2022","1","202201","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","800","false","8","kg","800","false","800","false","0","false","0","3648.111","3648.111","0","false","true",
"C","M","20220101","2022","1","202201","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H5","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","800","false","8","kg","800","false","800","false","0","false",,"566.091","566.091","0","false","true",
"C","M","20220101","2022","1","202201","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","201.45","false","8","kg","201.45","false","201.45","false","0","false",,"367","367","0","false","true",
"C","M","20220101","2022","1","202201","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","80","false","8","kg","80","false","80","false","0","false",,"57.704","57.704","0","false","true",
"C","M","20220101","2022","1","202201","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1482801","false","8","kg","1482801","false","1482801","false","0","false",,"1432659","1432659","0","false","true",
"C","M","20220101","2022","1","202201","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12000","false","8","kg","12000","false","12000","false","0","false",,"21450.517","21450.517","0","false","true",
"C","M","20220101","2022","1","202201","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H5","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","27","false","27000","false","0","false",,"79625.02","79625.02","0","false","true",
"C","M","20220101","2022","1","202201","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1251383","false","8","kg","1251383","false","1251383","false","0","false","0","1534204.49","1534204.49","0","false","true",
"C","M","20220101","2022","1","202201","579","NOR","Norway","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3177892","false","8","kg","3177892","false","3177892","false","0","false",,"3290049.943","3290049.943","0","false","true",
"C","M","20220101","2022","1","202201","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","244116","false","8","kg","244116","false","244116","false","0","false",,"430570","430570","0","false","true",
"C","M","20220101","2022","1","202201","682","SAU","Saudi Arabia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1356800","false","8","kg","1356800","false","1356800","false","0","false",,"393605.057","393605.057","0","false","true",
"C","M","20220101","2022","1","202201","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6000","false","8","kg","6000","false","6000","false","0","false",,"7278","7278","0","false","true",
"C","M","20220101","2022","1","202201","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98910","false","8","kg","98910","false","98910","false","0","false","0","886596.001","886596.001","0","false","true",
"C","M","20220101","2022","1","202201","702","SGP","Singapore","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","69.58","false",,"false","0","false",,"3325.189","3325.189","0","false","true",
"C","M","20220101","2022","1","202201","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24601","false","8","kg","24601","false","24601","false","0","false",,"53764.908","53764.908","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","0","599.89","599.89","0","false","true",
