typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4815","false","8","kg","4815","false","4815","false","4840","false","0","56674.954","56674.954","0","false","true",
"C","M","20220101","2022","1","202201","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","147008","false","32","kg K2O","146049","false","147008","false","0","false",,"107143.563","107143.563","0","false","true",
"C","M","20220101","2022","1","202201","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","32","kg K2O","8236024.2","false",,"false","0","false",,"7151607.415","7151607.415","0","false","true",
"C","M","20220101","2022","1","202201","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3400000","false","8","kg","3400000","false","3400000","false","3419550","false",,"1623025","1623025","0","false","true",
"C","M","20220101","2022","1","202201","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98503","false","8","kg","98503","false","98503","false","0","false","0","129726","129726","0","false","true",
"C","M","20220101","2022","1","202201","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H5","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","201","false",,"false","0","false",,"110038.482","110038.482","0","false","true",
"C","M","20220101","2022","1","202201","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102460","false","31","kg KOH","61723","false","102460","false","0","false",,"69540.774","69540.774","0","false","true",
"C","M","20220101","2022","1","202201","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1389159941","false","8","kg","1389159941","false","1389159941","false","0","false",,"585007373.693","585007373.693","0","false","true",
"C","M","20220101","2022","1","202201","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117256500","false","8","kg","117256500","false","117256500","false","0","false",,"83925500.31","83925500.31","0","false","true",
"C","M","20220101","2022","1","202201","156","CHN","China","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1096050","false","8","kg","1096050","false","1096050","false","0","false",,"911205","911205","0","false","true",
"C","M","20220101","2022","1","202201","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","243175","false","8","kg","243175","false","243175","false","0","false",,"259803","259803","0","false","true",
"C","M","20220101","2022","1","202201","191","HRV","Croatia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1043451","false","32","kg K2O","625356.3","false","1043451","false","0","false",,"630225","630225","0","false","true",
"C","M","20220101","2022","1","202201","203","CZE","Czechia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","432721","false","32","kg K2O","268856","false","432721","false","0","false","0","714460","714460","0","false","true",
"C","M","20220101","2022","1","202201","208","DNK","Denmark","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3025","false","32","kg K2O","1871","false","3025","false","0","false","0","5481.574","5481.574","0","false","true",
"C","M","20220101","2022","1","202201","222","SLV","El Salvador","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123","false","8","kg","123","false","123","false","0","false","0","287.1","287.1","0","false","true",
"C","M","20220101","2022","1","202201","242","FJI","Fiji","X","Export","0","W00","World","0","W00","World","H5","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false","0","982.729","982.729","0","false","true",
"C","M","20220101","2022","1","202201","246","FIN","Finland","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","32","kg K2O","210","false","1000","false","0","false",,"677.737","677.737","0","false","true",
"C","M","20220101","2022","1","202201","251","FRA","France","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150595","false","32","kg K2O","89127","false","150595","false","0","false",,"97984.494","97984.494","0","false","true",
"C","M","20220101","2022","1","202201","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","256738879","false","32","kg K2O","146951226","false","256738879","false","0","false",,"130782854.797","130782854.797","0","false","true",
"C","M","20220101","2022","1","202201","344","HKG","China, Hong Kong SAR","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","325","false","8","kg","325","false","325","false","0","false","0","2879.379","2879.379","0","false","true",
"C","M","20220101","2022","1","202201","348","HUN","Hungary","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","508861.989","false","32","kg K2O","352594","false","508861.989","false","0","false",,"222494.669","222494.669","0","false","true",
"C","M","20220101","2022","1","202201","360","IDN","Indonesia","X","Export","0","W00","World","0","W00","World","H5","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25000.1","false","8","kg","25000.1","false","25000.1","false","0","false",,"13340","13340","0","false","true",
"C","M","20220101","2022","1","202201","372","IRL","Ireland","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1640","false","32","kg K2O","865","false","1640","false","0","false",,"8855.84","8855.84","0","false","true",
"C","M","20220101","2022","1","202201","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","479558","false","32","kg K2O","212825","false","479558","false","0","false",,"162634.279","162634.279","0","false","true",
"C","M","20220101","2022","1","202201","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","146075.854","true","21","1000 KG","143","false","146075.854","true","0","false","0","303916.419","303916.419","6","false","true",
"C","M","20220101","2022","1","202201","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","165016","false","8","kg","165016","false","165016","false","0","false",,"129782","129782","0","false","true",
"C","M","20220101","2022","1","202201","418","LAO","Lao People's Dem. Rep.","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61300000","false","8","kg","61300000","false","61300000","false","0","false",,"20421648","20421648","0","false","true",
"C","M","20220101","2022","1","202201","428","LVA","Latvia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","166535","false","32","kg K2O","147521","false","166535","false","0","false",,"113341.633","113341.633","0","false","true",
"C","M","20220101","2022","1","202201","440","LTU","Lithuania","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","164721.605","false","32","kg K2O","100688.721","false","164721.605","false","0","false",,"101829","101829","0","false","true",
"C","M","20220101","2022","1","202201","442","LUX","Luxembourg","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5498.08","false","32","kg K2O","1200","false","5498.08","false","0","false",,"1374.709","1374.709","0","false","true",
"C","M","20220101","2022","1","202201","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2007000","false","8","kg","2007000","false","2007000","false","0","false",,"1086661.463","1086661.463","0","false","true",
"C","M","20220101","2022","1","202201","504","MAR","Morocco","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600000","false","32","kg K2O","600000","false","600000","false","0","false",,"318032.471","318032.471","0","false","true",
"C","M","20220101","2022","1","202201","508","MOZ","Mozambique","X","Export","0","W00","World","0","W00","World","H5","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1437500","false","32","kg K2O","1437500","false","1437500","false","0","false",,"626048.8","626048.8","0","false","true",
"C","M","20220101","2022","1","202201","528","NLD","Netherlands","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8344542","false","32","kg K2O","2812611","false","8344542","false","0","false","0","3291447.853","3291447.853","0","false","true",
"C","M","20220101","2022","1","202201","566","NGA","Nigeria","X","Export","0","W00","World","0","W00","World","H5","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000000","false","8","kg","1000000","false","1000000","false","0","false",,"247462.945","247462.945","0","false","true",
"C","M","20220101","2022","1","202201","600","PRY","Paraguay","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6765","false","8","kg","6765","false","6765","false","0","false",,"13776","13776","0","false","true",
"C","M","20220101","2022","1","202201","616","POL","Poland","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1759829","false","32","kg K2O","939459","false","1759829","false","0","false",,"940143","940143","0","false","true",
"C","M","20220101","2022","1","202201","620","PRT","Portugal","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","764859.821","true","32","kg K2O","458787","false","764859.821","true","0","false",,"444613.653","444613.653","6","false","true",
"C","M","20220101","2022","1","202201","642","ROU","Romania","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","124000","false","32","kg K2O","75790","false","124000","false","0","false",,"58146.07","58146.07","0","false","true",
"C","M","20220101","2022","1","202201","682","SAU","Saudi Arabia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","667000","false","8","kg","667000","false","667000","false","0","false",,"231226.661","231226.661","0","false","true",
"C","M","20220101","2022","1","202201","688","SRB","Serbia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23200","false","32","kg K2O","13930","false","23200","false","0","false",,"13857","13857","0","false","true",
"C","M","20220101","2022","1","202201","699","IND","India","X","Export","0","W00","World","0","W00","World","H5","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16786.591","true","8","kg","16669","false","16786.591","true","0","false","0","24931.175","24931.175","6","false","true",
"C","M","20220101","2022","1","202201","702","SGP","Singapore","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98739.701","true","21","1000 KG","97.13","false","98739.701","true","0","false",,"100871.463","100871.463","6","false","true",
"C","M","20220101","2022","1","202201","703","SVK","Slovakia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13250","false","32","kg K2O","310165","false","13250","false","0","false",,"10073.278","10073.278","0","false","true",
"C","M","20220101","2022","1","202201","704","VNM","Viet Nam","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8184150","false","21","1000 KG","8184.15","false","8184150","false","0","false",,"5774232.683","5774232.683","0","false","true",
"C","M","20220101","2022","1","202201","705","SVN","Slovenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1400","false","32","kg K2O","840","false","1400","false","0","false",,"707.409","707.409","0","false","true",
"C","M","20220101","2022","1","202201","710","ZAF","South Africa","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1462106.54","false","8","kg","1462106.54","false","1462106.54","false","0","false","0","1007354.589","1007354.589","0","false","true",
"C","M","20220101","2022","1","202201","724","ESP","Spain","X","Export","0","W00","World","0","W00","World","H6","HS","true","310420","Fertilizers, mineral or chemical; potassic, potassium chloride","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23360928.031","false","32","kg K2O","12452459.19","false","23360928.031","false","0","false",,"11325971.189","11325971.189","0","false","true",
