typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20200101","2020","1","202001","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32100.5","false","8","kg","32100.5","false","32100.5","false","0","false",,"42225.88","42225.88","0","false","true",
"C","M","20200101","2020","1","202001","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123100","false","8","kg","123100","false","123100","false","0","false","0","108170.75","108170.75","0","false","true",
"C","M","20200101","2020","1","202001","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2737275.34","false","8","kg","2737275.34","false","2737275.34","false","0","false","0","3332068.47","3332068.47","0","false","true",
"C","M","20200101","2020","1","202001","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3372552.257","true","-1","N/A","0","false","3372552.257","true","7410198","false","0","1815431.484","1815431.484","6","false","true",
"C","M","20200101","2020","1","202001","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25.4","false","8","kg","25.4","false","25.4","false","0","false","0","15864.92","15864.92","0","false","true",
"C","M","20200101","2020","1","202001","52","BRB","Barbados","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","704","false","8","kg","704","false","704","false","0","false","0","4230","4230","0","false","true",
"C","M","20200101","2020","1","202001","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65859166.28","false","8","kg","65859166.28","false","65859166.28","false","0","false",,"105549094.325","105549094.325","0","false","true",
"C","M","20200101","2020","1","202001","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20950","false","8","kg","20950","false","20950","false","0","false","0","41770.56","41770.56","0","false","true",
"C","M","20200101","2020","1","202001","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","115.4","false","8","kg","115.4","false","115.4","false","0","false",,"3257.12","3257.12","0","false","true",
"C","M","20200101","2020","1","202001","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48","false","8","kg","48","false","50","false","0","false",,"63.731","63.731","0","false","true",
