typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","40","AUT","Austria","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","201929","false","8","kg","201929","false","201929","false","0","false",,"117296.042","117296.042","0","false","true",
"C","M","20220101","2022","1","202201","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2285156.73","false","8","kg","2285156.73","false","2285156.73","false","0","false",,"524090.991","524090.991","0","false","true",
"C","M","20220101","2022","1","202201","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H5","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48845","false","8","kg","48845","false","48845","false","0","false","0","26170","26170","0","false","true",
"C","M","20220101","2022","1","202201","96","BRN","Brunei Darussalam","X","Export","0","W00","World","0","W00","World","H5","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6048133","false","8","kg","6048133","false","6048133","false","0","false",,"1292598.137","1292598.137","0","false","true",
"C","M","20220101","2022","1","202201","100","BGR","Bulgaria","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11714665","false","8","kg","11714665","false","11714665","false","0","false",,"2639985.498","2639985.498","0","false","true",
"C","M","20220101","2022","1","202201","112","BLR","Belarus","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1268327","false","8","kg","1268327","false","1268327","false","0","false","0","213600","213600","0","false","true",
"C","M","20220101","2022","1","202201","124","CAN","Canada","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","241004000","false","21","1000 KG","241004","false","241004000","false","0","false",,"56744050.176","56744050.176","0","false","true",
"C","M","20220101","2022","1","202201","152","CHL","Chile","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2058880","false","8","kg","2058880","false","2058880","false","0","false",,"811410.21","811410.21","0","false","true",
"C","M","20220101","2022","1","202201","156","CHN","China","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","699000","false","8","kg","699000","false","699000","false","0","false",,"279661","279661","0","false","true",
"C","M","20220101","2022","1","202201","170","COL","Colombia","X","Export","0","W00","World","0","W00","World","H6","HS","true","250300","Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","105000","false","8","kg","105000","false","105000","false","0","false",,"32500","32500","0","false","true",
