typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20230101","2023","1","202301","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","464262","false","8","kg","464262","false","464262","false","0","false",,"468695.088","468695.088","0","false","true",
"C","M","20230101","2023","1","202301","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","H6","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74783.8","false","8","kg","74783.8","false","74783.8","false","0","false",,"264196.52","264196.52","0","false","true",
"C","M","20230101","2023","1","202301","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3258573.6","false","8","kg","3258573.6","false","3258573.6","false","0","false",,"4584478.65","4584478.65","0","false","true",
"C","M","20230101","2023","1","202301","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","H6","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1151913.174","true","-1","N/A","0","false","1151913.174","true","12460330.11","false",,"5163990.333","5163990.333","6","false","true",
"C","M","20230101","2023","1","202301","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","H6","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35675.784","true","-1","N/A","0","false","35675.784","true","0","false",,"162137.13","162137.13","6","false","true",
"C","M","20230101","2023","1","202301","51","ARM","Armenia","X","Export","0","W00","World","0","W00","World","H6","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4403.418","false","8","kg","4403.418","false","4403.418","false","0","false",,"116097.37","116097.37","0","false","true",
"C","M","20230101","2023","1","202301","52","BRB","Barbados","X","Export","0","W00","World","0","W00","World","H5","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49","false","8","kg","49","false","49","false","0","false",,"307","307","0","false","true",
"C","M","20230101","2023","1","202301","56","BEL","Belgium","X","Export","0","W00","World","0","W00","World","H6","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41907297.958","true","-1","N/A","0","false","41907297.958","true","0","false",,"133385628.192","133385628.192","6","false","true",
"C","M","20230101","2023","1","202301","68","BOL","Bolivia (Plurinational State of)","X","Export","0","W00","World","0","W00","World","H6","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6762","false","8","kg","6762","false","6762","false","8160","false",,"46604.35","46604.35","0","false","true",
"C","M","20230101","2023","1","202301","70","BIH","Bosnia Herzegovina","X","Export","0","W00","World","0","W00","World","H6","HS","true","382499","Chemical products, mixtures and preparations; n.e.c. heading 3824","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26070.63","false","8","kg","26070.63","false","26070.63","false","0","false",,"7083.071","7083.071","0","false","true",
